Slope_Angle,Elevation,Soil_Type,Rainfall_72h,Soil_Saturation,Landslide_Risk
10.9,335.7,1,217.1,35.6,48.5
34.6,1595.2,2,142.3,28.2,54.9
11.4,419.0,1,51.6,54.1,19.8
22.2,1627.4,1,37.3,44.0,26.3
39.2,1059.8,2,323.6,78.3,92.8
39.3,1003.7,2,8.7,35.1,43.6
22.9,1874.6,2,36.9,77.6,35.3
39.7,1561.8,2,155.9,39.5,64.6
42.0,82.1,2,92.0,65.4,66.3
32.9,658.6,1,142.0,69.3,71.9
11.8,1917.3,2,41.1,72.1,23.3
14.1,50.1,1,45.8,29.9,13.0
16.1,1204.1,1,280.2,39.0,55.4
6.3,1603.9,3,265.7,35.9,25.1
14.0,1371.9,1,36.5,64.0,24.0
10.9,1675.6,2,233.7,21.4,40.9
23.0,1599.3,1,213.3,59.1,72.9
45.5,1525.5,1,249.7,22.4,92.1
5.7,1809.2,1,166.1,43.6,31.0
36.2,1424.1,2,94.5,73.4,63.8
34.5,891.3,1,232.3,50.1,89.4
5.2,1043.5,2,130.0,38.8,22.1
46.2,1579.6,2,76.6,67.3,64.0
28.6,1929.1,1,143.0,77.9,74.8
18.5,606.2,2,267.1,36.6,50.0
37.9,759.1,2,166.5,40.4,68.2
13.2,2048.3,3,105.0,69.4,20.8
34.8,1276.9,1,291.2,97.0,99.5
2.5,401.9,1,308.6,33.2,44.3
42.1,1463.5,1,151.6,70.6,90.4
22.7,2179.8,2,131.1,92.1,54.0
32.0,1813.4,2,214.4,54.3,74.3
11.5,1643.2,3,20.3,41.9,4.5
34.0,465.6,3,242.0,71.7,54.1
38.7,1928.7,1,273.8,17.7,89.7
23.9,1161.5,2,139.1,45.6,41.7
31.1,1957.5,2,61.1,36.9,37.3
23.1,732.3,3,10.1,34.1,11.7
44.8,145.9,1,223.0,30.3,93.7
25.1,1052.4,2,94.1,77.7,47.6
42.2,600.9,3,162.4,96.2,58.2
40.2,1576.4,1,135.2,47.7,75.0
20.8,2106.1,2,61.2,19.2,20.0
11.9,1523.2,3,177.9,76.1,30.1
20.6,1952.4,2,160.9,60.7,50.2
41.4,1002.1,1,218.5,76.5,99.5
11.8,1699.9,1,88.2,70.1,32.9
26.5,1856.3,1,75.1,92.0,58.8
40.4,1566.8,3,285.0,26.9,51.3
18.0,1122.0,3,245.8,29.4,29.8
32.3,1380.6,2,270.3,44.0,73.6
12.7,1544.1,2,43.2,56.8,17.3
5.9,564.3,1,78.4,93.7,37.4
39.8,1783.0,2,201.4,92.1,95.1
5.4,2091.2,1,300.0,89.1,65.8
13.9,1028.9,2,312.2,33.9,44.7
42.8,1545.3,2,291.2,77.0,97.5
17.7,1624.1,2,15.2,47.6,17.6
48.7,1460.3,3,287.3,94.2,64.2
49.0,1208.2,1,314.7,33.2,90.8
13.8,1940.8,2,19.9,27.0,6.9
2.5,993.1,2,145.7,86.6,43.7
35.4,143.8,2,187.8,75.9,81.8
22.8,1859.6,2,81.5,84.8,46.1
5.5,1486.0,1,180.8,28.4,37.0
35.5,1869.9,1,310.1,90.2,99.5
2.0,313.4,1,303.4,72.6,60.9
43.6,77.3,1,328.9,70.4,99.5
7.4,2056.3,2,169.4,64.5,42.1
6.8,333.5,1,143.7,80.0,44.2
9.2,1783.1,2,233.0,50.3,49.3
48.0,1812.8,1,145.9,26.3,76.7
34.8,1562.1,2,14.7,60.8,43.0
40.2,297.5,2,252.0,78.6,97.5
20.2,1471.6,1,98.3,28.1,31.1
17.1,1957.1,2,17.2,34.0,11.0
12.1,941.9,2,7.2,74.2,20.0
24.3,915.6,1,326.0,37.9,67.8
27.8,979.9,2,88.2,29.4,34.8
31.8,190.2,1,156.8,90.6,87.4
13.2,1963.5,1,332.7,28.7,49.9
47.5,1913.5,2,163.6,44.3,73.5
8.9,2195.4,1,27.5,51.4,11.1
48.3,1291.6,2,193.2,55.5,80.0
1.2,1655.1,1,30.9,45.7,5.7
24.3,453.9,1,33.3,92.6,48.7
17.0,1471.9,2,298.0,71.0,60.5
22.7,1432.9,2,101.3,45.6,36.9
28.7,1983.6,2,237.5,45.4,64.8
22.1,1829.4,1,178.1,57.8,63.4
21.0,2065.2,2,77.8,17.9,24.6
36.8,1912.7,3,181.2,93.8,56.6
34.5,1912.4,2,24.1,34.0,32.6
41.7,149.6,2,121.5,74.3,75.0
12.9,1862.7,2,183.0,81.1,52.0
30.7,1340.4,1,79.9,85.3,63.9
29.5,843.2,1,231.1,29.1,73.3
18.8,133.8,1,18.1,60.6,24.3
24.6,1494.1,3,169.7,22.1,32.4
16.0,728.8,1,250.2,83.4,70.2
7.5,1034.4,2,150.5,56.3,33.0
11.1,1503.0,1,306.1,28.5,47.7
5.7,2006.8,2,221.3,76.1,53.2
34.3,1817.7,1,335.5,43.1,84.3
33.2,996.8,2,99.4,24.7,47.0
47.6,859.2,1,328.6,54.2,99.5
36.6,535.1,3,212.4,35.0,48.3
3.1,825.6,2,260.8,95.8,59.3
44.3,253.2,2,315.8,45.7,84.0
43.2,2136.7,1,192.9,63.7,96.6
22.4,1266.9,1,301.8,95.6,84.9
29.5,289.9,3,189.6,48.5,41.0
48.8,782.6,1,209.7,45.4,92.6
26.8,1208.0,1,155.8,28.8,53.7
45.3,1177.0,2,51.0,94.8,67.2
4.6,87.8,1,193.7,83.1,7.7
10.0,2092.3,1,342.1,33.8,47.7
22.3,613.1,2,275.5,43.3,57.5
29.4,45.4,1,261.6,92.8,99.0
40.9,177.4,1,225.2,60.7,99.5
49.4,1280.6,2,121.8,62.3,71.5
19.7,311.8,1,59.4,70.1,36.8
2.8,101.4,2,78.6,79.8,0.5
40.2,841.4,1,2.2,94.8,71.7
30.4,1373.8,2,235.7,83.2,85.5
10.3,254.9,2,284.2,94.4,63.6
25.0,696.2,2,94.1,84.8,51.9
37.2,924.9,1,32.1,18.9,44.8
38.6,359.2,1,117.5,25.0,63.7
25.2,1118.3,2,102.2,90.2,53.4
15.6,196.6,1,157.8,17.4,39.6
48.7,111.9,2,92.4,82.5,71.3
33.3,1148.4,3,118.9,87.2,46.0
20.7,552.9,2,317.6,50.3,55.6
14.4,218.9,1,117.2,45.2,32.4
36.7,938.4,1,274.9,31.5,84.8
12.5,2014.2,3,219.0,19.2,29.6
9.0,1596.0,2,118.1,78.4,36.6
26.7,1796.2,2,286.2,21.3,58.8
14.9,1919.5,2,208.3,95.3,65.4
31.6,2140.1,2,3.0,40.2,28.5
6.3,1681.5,2,24.1,82.5,16.2
32.9,1342.4,1,263.4,20.1,78.0
14.5,810.3,2,156.3,60.6,39.1
0.5,407.8,2,141.9,44.7,25.9
6.8,1513.8,1,51.0,17.6,6.8
46.7,2188.9,2,55.1,70.7,60.4
43.4,1033.5,1,279.2,95.2,99.5
12.1,1594.9,2,290.2,15.9,41.8
39.0,1094.3,1,196.0,38.0,84.8
30.6,955.9,1,103.3,74.8,64.2
48.6,908.6,2,326.4,89.1,97.8
19.0,1115.1,3,218.4,31.2,31.7
34.2,813.5,2,278.8,21.0,71.8
3.6,1649.8,1,1.1,15.7,0.5
20.1,1924.7,2,157.6,33.3,38.8
48.2,1943.5,1,304.8,21.1,93.4
27.2,508.7,1,118.4,45.5,52.6
14.8,1972.0,1,254.3,52.4,58.6
6.5,758.0,1,230.2,55.8,56.4
35.3,687.4,2,53.3,27.1,38.7
32.4,1601.6,2,271.2,54.4,74.9
19.0,677.3,1,39.4,15.8,16.2
47.6,126.0,2,254.8,35.4,80.8
1.6,828.2,1,346.8,46.4,52.7
15.5,1590.0,3,335.3,25.1,32.9
46.1,726.0,2,280.1,84.2,99.2
16.4,1388.7,1,187.1,32.1,46.5
13.0,1455.7,3,236.2,79.2,38.6
26.9,1616.9,1,254.8,55.3,79.6
41.3,1974.7,2,2.9,55.8,50.7
5.6,957.3,1,35.8,69.8,18.1
47.2,374.5,2,209.0,18.8,78.9
39.9,708.4,2,2.3,21.7,43.4
9.5,956.4,1,318.1,42.8,51.9
35.7,1573.4,1,171.4,50.4,77.7
19.6,38.7,2,90.2,51.5,31.5
20.4,701.6,1,137.8,72.5,57.5
39.3,1717.9,1,297.8,15.1,89.9
48.2,1479.2,2,324.5,96.5,99.5
6.8,1612.5,2,40.7,29.8,3.9
21.3,1787.9,1,272.3,36.1,63.4
24.3,1725.3,1,202.4,92.0,84.6
19.1,1504.0,2,204.9,15.5,48.5
18.5,972.9,1,272.8,99.3,80.4
3.1,2164.1,2,78.0,18.1,12.6
34.4,1256.3,3,185.9,25.2,43.3
22.1,454.1,2,111.8,35.4,31.9
10.1,651.3,1,33.1,52.3,13.2
40.9,1528.9,1,36.8,59.1,61.4
40.2,2035.2,1,47.8,23.9,53.8
24.6,401.4,3,215.2,21.3,35.7
15.3,190.3,3,37.0,17.7,7.1
32.1,1940.6,1,199.5,36.8,76.8
14.8,2014.5,2,205.9,93.3,65.5
12.2,615.3,2,316.4,48.1,45.4
36.7,836.3,1,219.2,79.9,99.5
2.5,1455.8,1,345.0,31.2,42.8
5.2,732.5,1,10.8,20.5,0.5
0.8,1931.0,2,246.5,62.1,46.0
8.1,245.6,3,9.3,84.9,13.3
3.9,93.2,3,255.3,91.4,3.0
49.8,466.6,1,135.0,61.4,81.1
14.8,636.5,1,214.0,40.0,55.9
7.9,257.3,2,108.3,24.3,16.6
12.4,153.9,2,55.7,71.8,23.9
46.8,1664.8,2,253.2,38.8,82.9
26.2,369.8,2,316.6,86.7,78.8
18.6,2011.5,2,64.3,66.4,30.6
43.7,815.9,1,322.2,88.0,99.5
20.1,1478.6,2,49.1,63.2,29.5
17.1,503.6,3,257.5,80.6,41.3
10.8,536.3,1,335.8,40.0,49.7
19.2,1268.6,2,51.6,57.8,24.3
16.2,1237.8,1,152.3,16.6,40.4
34.0,1693.5,2,118.1,66.7,64.2
14.8,1669.6,2,136.0,60.4,38.4
29.1,1478.8,2,263.6,79.2,78.7
3.8,993.6,3,231.4,77.0,36.0
10.0,1960.5,1,339.0,68.3,62.0
20.7,1373.4,2,64.9,19.8,21.2
46.9,2178.5,1,190.1,91.8,99.5
19.2,1804.4,2,157.2,16.5,37.4
33.4,107.0,1,321.6,83.3,98.3
13.1,712.1,2,3.7,55.7,13.3
6.8,1262.4,1,346.2,84.5,66.9
3.4,1590.0,1,167.9,54.5,40.4
15.6,1215.2,1,218.9,70.0,66.2
8.3,1731.6,3,126.0,45.9,15.6
9.1,629.0,1,298.4,78.2,66.2
38.2,412.8,1,196.7,36.6,85.1
1.3,128.1,1,232.0,76.1,60.9
28.1,1265.6,1,227.1,31.4,71.1
19.3,1518.0,1,127.4,76.4,55.9
25.6,724.3,2,26.6,40.0,25.3
28.4,1353.7,1,282.7,38.7,71.1
16.0,124.2,2,101.4,84.0,42.5
15.1,227.5,1,297.1,84.2,74.1
36.8,1546.8,2,213.0,73.8,91.0
43.6,816.1,2,123.8,93.5,80.8
10.0,1480.2,1,208.0,28.3,47.2
5.3,1831.5,1,225.9,37.9,45.7
44.9,1877.2,1,247.3,40.0,92.4
17.8,387.0,1,287.8,40.9,60.2
27.8,1075.0,2,55.9,42.9,33.7
18.3,1617.3,2,330.5,74.2,62.7
6.7,1705.0,2,143.8,38.0,25.2
29.7,1728.4,1,301.2,39.3,78.8
26.5,509.7,1,77.2,63.5,47.6
10.5,431.7,1,10.2,31.4,5.1
22.9,1302.1,2,200.7,46.0,54.2
39.9,1633.0,2,113.6,19.9,57.9
29.7,708.9,1,344.6,96.0,98.1
5.3,239.3,2,36.6,42.0,5.9
27.6,1579.7,1,16.6,87.3,48.5
35.3,666.3,3,15.8,60.0,31.0
39.7,374.3,1,75.9,34.4,57.6
31.6,333.5,2,202.7,31.4,64.2
8.1,699.7,1,176.9,74.1,53.2
35.7,1308.0,3,122.5,97.0,46.6
34.0,794.9,1,31.1,30.6,40.7
1.7,55.2,1,81.8,24.8,2.6
20.9,222.2,1,64.5,47.9,30.6
17.0,646.2,3,261.0,48.5,33.3
33.6,1454.8,3,273.0,83.5,56.5
11.2,225.7,1,272.0,54.9,52.7
29.7,1237.8,2,339.2,20.3,65.8
45.7,272.6,2,309.5,93.3,99.5
40.0,473.4,1,174.2,46.7,86.5
46.1,387.1,1,145.2,71.8,87.9
48.9,157.2,3,320.5,71.7,62.3
1.0,1480.2,2,213.9,19.8,37.1
31.3,1024.9,1,103.0,15.3,50.7
20.9,1830.0,1,197.6,22.5,56.0
43.1,226.6,1,347.3,96.3,99.5
13.0,327.0,2,297.3,82.5,62.9
49.1,681.1,1,98.4,26.2,65.9
30.9,1687.2,2,333.5,67.3,78.8
39.8,679.6,1,343.5,67.0,99.5
4.7,904.4,1,80.9,15.0,10.4
9.6,670.5,1,313.5,51.5,55.0
38.0,185.7,3,309.1,75.5,62.8
1.6,2067.4,1,13.9,30.9,0.5
40.9,1211.3,2,234.4,87.3,99.2
1.2,1735.4,1,106.8,71.1,31.3
33.0,1451.8,2,236.1,15.6,66.0
18.6,1136.2,1,319.7,87.7,78.6
30.8,206.4,2,174.6,16.6,59.3
35.0,1417.6,2,145.0,90.5,79.2
17.5,350.3,1,322.5,43.4,59.1
5.8,917.5,1,340.9,74.4,61.1
3.9,1387.8,2,21.8,81.9,16.0
29.7,1723.1,1,323.0,38.9,75.6
26.3,1510.2,2,29.0,45.3,26.2
37.2,1480.7,1,118.1,58.3,73.4
25.7,336.4,2,266.9,64.5,69.0
21.4,768.0,2,272.0,39.8,54.4
20.2,104.0,1,254.0,99.4,83.9
1.8,1585.7,2,13.7,77.6,18.5
17.1,2096.2,2,46.5,38.3,15.5
48.8,588.4,1,327.7,69.4,99.5
43.7,202.1,1,28.5,52.0,55.5
16.8,1051.5,2,27.5,88.1,30.4
29.6,1886.2,1,292.5,43.0,75.1
42.4,1218.8,3,224.4,31.0,51.5
22.3,112.4,2,123.1,18.9,36.1
1.4,2143.7,1,58.0,98.7,32.1
4.2,1824.7,2,309.5,45.5,40.7
25.8,298.2,1,346.0,33.7,68.3
48.5,2028.7,2,17.5,56.8,52.0
34.8,997.0,1,193.9,39.8,81.0
4.0,824.5,2,91.5,34.8,13.0
9.9,1019.7,2,291.3,67.4,51.8
38.7,1837.7,2,121.1,21.4,57.2
42.2,1454.3,1,250.1,58.3,99.5
31.1,139.8,1,188.8,47.9,75.0
32.4,2107.2,1,189.5,60.3,81.4
1.9,333.6,1,300.3,42.2,47.7
41.5,1642.8,1,164.6,63.5,91.9
39.5,1403.1,2,296.0,22.0,79.5
13.3,420.7,2,127.2,47.0,27.2
35.6,383.9,1,61.2,35.2,48.5
11.1,1916.0,1,159.4,52.2,41.2
2.5,929.1,2,174.4,48.9,37.6
10.5,1443.5,3,167.4,68.7,26.3
9.3,1113.9,2,282.9,68.4,52.4
17.2,1602.9,1,197.6,50.1,57.9
21.2,1059.5,2,311.0,30.4,51.4
25.7,639.4,2,180.0,64.5,64.7
24.1,805.8,1,78.7,97.2,59.0
13.9,1891.4,2,45.3,30.8,9.7
1.9,1035.0,2,303.9,20.9,37.1
30.5,477.5,1,19.7,37.5,36.3
20.1,2056.8,2,41.2,50.1,24.7
15.3,1754.6,2,22.3,41.0,10.5
43.4,131.9,2,148.3,86.0,85.0
37.5,2197.7,2,186.4,56.9,75.7
43.0,1531.9,1,7.0,35.9,52.0
25.0,361.0,2,180.5,95.8,70.4
7.0,529.4,2,137.8,25.6,23.4
35.0,1526.5,3,270.8,25.4,45.4
10.7,1717.7,1,290.5,35.8,46.5
22.3,533.5,1,239.7,21.5,63.1
3.7,572.8,3,165.7,78.9,31.1
41.4,682.6,2,75.7,41.6,53.2
6.7,1319.7,3,296.5,77.0,33.6
45.2,386.3,1,119.6,79.8,88.2
43.3,238.3,1,124.7,35.2,72.7
23.5,1496.7,1,320.6,59.1,73.2
37.3,1716.2,2,341.5,59.2,84.2
31.2,1107.0,3,314.3,89.1,57.2
40.3,806.8,2,349.4,17.2,81.4
21.9,956.2,1,304.1,41.9,64.2
39.4,860.6,1,246.5,90.0,99.5
23.4,2112.4,2,102.8,35.1,33.2
47.1,1692.1,2,333.5,26.6,80.0
24.6,465.7,2,306.8,64.0,69.1
23.4,851.4,1,84.3,41.0,36.8
39.4,1201.4,2,171.2,54.7,75.2
41.2,1352.4,1,24.5,84.7,72.6
27.9,1035.3,2,333.7,59.3,71.1
9.4,1784.2,2,200.5,58.9,48.1
23.7,1691.1,3,85.8,38.6,20.1
48.4,1116.3,2,102.3,82.4,74.3
37.8,1881.2,1,343.2,77.9,99.5
40.7,1654.9,1,215.5,34.9,92.8
2.1,1715.1,3,147.2,42.2,19.3
23.7,2104.5,1,174.9,82.0,74.8
32.5,593.6,1,34.5,45.4,42.2
41.6,596.1,3,26.3,49.3,33.1
2.9,1956.8,2,207.4,46.0,41.0
42.7,1701.2,2,179.2,28.7,76.7
27.6,2039.1,1,125.7,44.0,53.2
10.3,148.3,2,198.1,83.2,57.0
16.2,1384.8,1,25.4,56.7,22.3
14.5,326.7,1,330.4,53.9,56.8
26.8,1113.5,1,102.8,28.3,41.3
3.1,351.1,1,25.1,30.1,0.8
8.3,290.5,3,59.3,18.7,3.3
40.7,36.6,2,33.4,16.2,43.9
7.1,1390.2,2,62.5,56.5,14.0
12.1,796.3,3,145.9,49.8,20.1
22.9,240.4,1,258.3,38.4,65.1
26.1,717.0,1,95.3,99.2,65.6
38.3,380.0,2,152.6,48.8,67.0
22.6,2072.3,2,325.1,82.1,69.9
39.6,710.8,2,103.5,32.9,55.4
31.1,741.4,1,278.2,36.0,76.4
6.1,1849.3,2,55.2,63.3,14.4
8.2,1428.6,1,62.4,15.3,9.2
22.1,1565.3,1,159.7,16.5,47.3
20.1,1402.8,1,81.9,27.1,28.5
37.3,2082.2,1,316.1,34.0,87.7
29.2,463.3,1,17.8,59.9,39.9
19.7,2176.0,1,209.0,73.3,72.7
9.0,1829.8,3,211.5,41.5,26.1
11.7,1299.8,3,23.1,35.3,3.7
29.0,1460.6,2,256.4,84.9,79.9
21.5,1430.9,3,164.1,28.8,29.8
26.0,137.9,3,253.1,72.7,45.0
8.9,487.5,1,289.4,94.2,68.3
33.3,2115.6,2,113.0,34.7,49.6
42.7,1180.3,3,169.6,22.4,45.1
13.3,838.6,2,91.3,98.3,39.5
24.8,1678.9,1,70.5,38.0,36.3
48.8,1158.7,2,0.2,38.4,44.5
17.0,38.8,1,337.3,56.1,62.1
30.0,1622.4,1,154.3,34.6,57.7
5.0,1613.6,1,4.6,99.4,22.7
30.5,371.7,1,3.1,18.7,32.2
4.9,2105.1,1,100.9,53.4,26.0
48.0,500.4,3,4.9,61.6,32.4
35.9,1012.5,1,131.1,54.7,71.8
39.5,261.3,1,22.0,59.2,58.1
35.4,1331.2,1,13.7,98.9,62.4
29.7,832.2,2,234.3,89.5,86.3
22.8,783.4,3,317.4,41.2,36.9
43.0,1821.1,1,143.3,61.9,86.0
47.9,30.9,1,292.9,15.0,93.4
25.2,1757.5,2,10.2,49.8,27.8
46.6,1261.5,2,272.2,28.9,79.9
29.4,2169.6,1,22.0,75.5,49.4
27.2,1300.9,1,293.5,33.8,72.5
23.0,131.3,2,308.8,78.7,70.8
10.9,120.9,1,275.1,41.6,49.9
0.7,1944.1,3,287.3,93.7,41.0
12.5,1852.3,1,196.5,52.9,54.2
25.7,767.5,1,92.7,86.4,60.0
19.3,1363.5,2,225.1,68.4,63.7
22.7,1082.2,2,153.8,98.1,60.1
49.0,2128.1,1,1.9,78.1,68.0
17.8,2090.4,3,166.9,76.9,32.2
22.9,2164.6,2,227.9,37.5,57.5
7.1,1907.5,1,4.9,57.9,9.6
2.9,2001.9,2,217.5,39.7,37.2
38.9,485.8,1,228.4,16.6,86.9
28.7,1829.9,1,55.3,75.4,51.7
38.2,1562.4,1,150.9,35.0,74.0
7.9,2118.5,2,337.5,48.8,42.4
28.8,1261.1,2,309.5,39.2,62.6
13.1,196.5,1,143.8,32.0,32.2
11.8,1318.3,1,122.4,20.7,27.9
1.1,1513.6,2,43.4,43.7,8.6
7.0,492.5,2,12.3,21.9,1.1
15.8,873.1,2,104.1,60.9,34.5
6.3,1320.7,1,329.1,16.7,45.3
49.3,829.3,2,335.5,94.9,99.4
15.8,831.1,1,284.4,97.2,77.9
7.0,301.5,2,122.8,40.9,19.7
10.4,2070.2,1,50.3,37.1,11.4
29.6,1653.6,1,208.4,23.9,70.3
3.7,12.7,2,226.3,91.9,4.9
43.2,1686.7,3,148.6,64.9,51.7
48.1,1630.2,2,242.1,66.9,91.9
12.7,31.3,3,261.3,91.1,41.2
22.8,819.4,1,274.1,92.4,86.4
1.6,1338.8,2,175.8,85.4,48.9
32.2,1001.5,2,277.1,80.7,87.7
21.0,1713.8,2,8.9,89.6,35.4
13.9,941.8,2,238.1,89.5,63.6
10.7,347.0,2,82.5,46.3,18.4
32.9,2148.4,2,94.7,97.7,62.7
21.1,540.1,2,32.0,75.3,29.7
9.4,1581.7,3,67.3,46.5,6.0
34.6,323.5,1,347.2,52.6,88.9
28.5,730.5,2,145.4,73.4,59.6
43.0,978.0,3,324.7,45.7,54.7
6.3,431.0,2,57.0,85.3,24.3
39.4,995.4,2,71.4,27.6,48.3
33.8,354.2,1,195.2,92.1,95.8
6.2,1234.2,1,122.3,40.6,23.7
34.9,1463.5,2,225.4,28.0,69.3
22.4,146.7,1,147.7,87.9,69.2
47.3,1917.8,2,284.1,35.4,80.5
7.5,415.5,3,151.0,86.7,28.5
32.3,503.5,1,200.3,40.2,78.9
19.4,1458.4,1,112.4,94.4,56.7
47.9,1036.6,2,246.4,33.6,80.6
16.8,1103.7,1,229.2,20.9,55.9
48.1,290.7,2,139.0,94.6,83.1
45.1,1774.6,2,96.6,29.1,54.8
13.9,1361.3,1,214.9,95.3,74.3
40.3,306.5,1,330.1,85.0,99.5
49.8,829.1,3,46.4,22.0,32.9
13.0,1784.8,1,279.7,52.8,58.0
22.1,1254.7,2,190.0,21.2,48.3
26.2,247.9,3,183.9,43.0,39.3
15.1,826.4,2,336.6,44.9,47.8
1.3,541.5,1,212.1,66.0,58.2
11.4,1143.2,2,290.7,98.0,63.5
14.5,1857.0,2,180.1,29.4,39.3
22.5,965.4,2,87.4,43.0,30.9
9.0,959.0,2,243.1,64.9,51.2
43.7,1992.7,2,323.1,29.6,79.5
35.4,1271.8,1,294.4,75.4,99.5
4.7,1250.0,2,69.4,49.3,14.3
32.7,583.6,2,110.9,95.7,66.1
32.9,1340.9,2,180.9,68.5,72.9
47.8,1271.2,1,200.1,45.9,92.8
0.6,879.1,1,67.8,76.2,26.2
12.8,2179.6,3,80.5,86.3,24.7
46.4,1941.3,1,265.6,83.0,99.5
46.6,1651.6,1,255.6,37.3,94.2
36.2,1186.8,2,293.7,50.4,79.9
38.4,1021.9,2,326.5,53.4,82.9
5.0,414.9,1,107.9,48.0,24.6
25.9,679.6,2,300.9,41.4,58.2
12.0,1705.0,2,233.1,79.0,59.0
9.5,1003.7,2,335.2,16.0,39.4
40.6,1942.2,3,95.2,40.0,35.8
7.2,333.9,1,94.4,27.0,15.5
23.7,1123.3,2,246.5,25.9,55.9
47.0,1426.9,1,324.9,38.5,93.4
9.7,1141.9,1,288.6,79.8,66.8
48.9,1957.4,2,254.5,97.4,99.5
49.7,2177.1,1,135.6,58.7,82.5
28.0,263.7,2,251.2,43.8,62.9
8.9,294.6,1,280.4,85.5,65.4
16.1,295.4,1,263.6,20.7,54.4
21.5,1501.8,2,236.9,22.9,54.2
15.8,826.2,2,16.5,44.4,11.7
14.4,1616.0,1,230.9,53.1,60.9
48.6,898.0,3,167.4,82.8,54.6
8.1,1384.5,1,336.5,93.6,69.1
36.8,1696.0,1,212.5,60.2,94.8
0.5,1210.6,1,212.9,57.1,51.0
30.0,1191.5,1,347.9,33.1,73.2
45.8,203.2,1,32.8,53.4,58.6
14.8,909.6,2,96.7,93.5,41.7
9.7,1205.3,2,229.6,48.4,46.2
32.8,1021.7,1,110.3,32.9,53.5
35.8,1982.7,3,121.2,43.7,37.9
34.6,1995.3,1,312.4,58.7,94.6
16.3,1810.0,1,202.8,65.9,63.9
13.0,831.9,1,36.0,51.8,17.0
47.8,1580.9,1,108.8,79.5,84.3
46.2,875.7,2,26.6,64.7,53.6
23.1,519.4,1,194.6,71.5,75.7
42.4,761.0,2,60.6,88.3,70.2
22.9,165.4,2,300.0,88.6,74.2
21.5,736.6,2,202.1,32.3,51.1
8.3,1019.0,2,20.8,68.0,15.7
21.6,2102.5,1,105.3,75.9,51.6
27.1,696.4,1,215.7,27.4,67.7
1.6,1986.4,2,117.4,86.6,37.4
22.5,511.2,1,179.6,30.3,55.2
39.2,428.2,1,318.3,82.9,99.5
34.2,1146.6,2,122.5,28.7,50.9
31.9,1482.8,1,117.6,78.1,74.5
45.5,107.1,2,286.9,27.6,80.4
1.4,494.1,1,111.6,47.2,22.3
28.1,1007.9,3,27.3,27.2,14.2
39.5,734.9,2,63.3,38.0,49.2
27.3,1570.6,1,332.1,98.7,93.3
16.5,1129.4,2,326.7,24.2,47.0
7.2,361.2,2,78.7,49.5,19.5
44.4,1968.9,2,193.7,72.5,89.6
23.8,651.5,2,48.1,23.0,21.5
44.0,1611.2,2,236.1,24.3,76.6
29.5,1718.0,1,64.9,27.2,39.0
33.9,2119.3,1,17.4,69.8,53.6
40.3,1101.7,3,288.7,92.3,67.8
33.1,1358.7,1,113.9,85.2,76.1
20.2,743.4,1,38.0,98.6,44.9
25.9,1495.2,1,291.9,64.1,78.0
40.3,1024.8,3,266.8,96.7,64.5
19.0,968.5,2,239.3,40.9,50.8
19.7,1883.5,2,318.9,50.8,58.0
5.2,119.9,2,171.2,48.7,0.7
45.8,1941.5,2,44.8,19.0,46.9
5.0,1876.0,2,21.5,85.5,17.2
32.6,1118.9,1,111.5,17.1,56.6
21.0,1083.5,1,30.4,77.0,36.0
20.6,802.4,2,187.4,49.6,52.0
34.1,2187.2,1,5.1,15.5,35.0
3.8,253.5,2,155.3,39.6,24.7
29.9,1302.6,2,62.5,44.4,36.0
38.7,1502.9,2,128.9,97.0,81.1
41.5,2056.2,1,236.3,71.2,99.5
8.9,1718.6,1,122.8,61.2,36.6
44.9,1420.0,2,119.5,25.8,57.7
33.0,265.8,1,346.8,48.2,85.7
44.2,828.5,2,251.6,18.0,79.2
24.5,314.1,2,179.9,79.7,64.6
27.3,1939.9,3,202.8,28.8,37.0
46.0,1651.7,2,217.1,65.5,90.9
45.0,1669.0,2,8.6,74.4,57.3
22.7,1438.4,2,28.1,46.2,24.1
14.1,1120.4,1,227.2,68.8,66.4
20.0,338.4,1,127.6,80.0,57.6
19.7,732.0,2,19.4,30.7,16.2
14.7,309.8,2,104.1,66.1,34.8
13.8,1597.6,2,45.6,77.4,26.0
43.1,360.9,1,320.7,45.3,97.2
4.0,1547.6,2,71.0,28.8,11.4
34.0,1526.0,1,50.3,39.3,44.0
9.1,1015.9,2,219.2,94.3,59.6
17.6,306.2,2,182.7,45.4,47.5
3.5,699.4,1,201.6,24.2,39.9
13.9,711.0,1,152.6,22.0,37.1
38.5,1543.8,1,163.5,30.3,78.6
44.3,259.1,3,272.6,25.8,50.1
11.5,1825.7,2,77.0,57.1,21.6
23.4,1676.6,2,138.8,44.5,44.9
23.8,418.0,2,335.2,86.5,74.7
43.7,1585.0,2,66.5,89.9,66.9
38.3,1474.0,2,102.8,55.2,60.5
25.9,1648.4,2,67.0,90.5,50.2
33.7,423.8,1,7.2,53.3,46.5
42.4,355.1,2,94.4,69.6,67.8
1.0,527.9,2,16.3,28.8,0.8
20.4,811.3,1,54.1,19.5,22.1
45.4,1748.1,2,126.9,28.6,62.8
37.1,1626.1,2,7.3,36.4,40.1
27.4,2036.7,1,263.5,78.8,89.6
26.7,138.4,1,278.5,29.7,68.9
17.7,35.3,2,144.0,26.1,34.3
26.3,1541.1,3,344.6,93.8,53.1
